timestamp,binance_price,kraken_price,spread_percent
2025-01-28 22:20:54,102317.9,102168.8,0.1459349625325846
2025-01-28 22:21:00,102288.29,102266.6,0.0212092706709598
2025-01-28 22:21:05,102244.31,102266.6,0.02180072416744575
2025-01-28 22:21:11,102239.68,102266.6,0.026330285853802364
2025-01-28 22:21:17,102231.01,102217.2,0.013510446382798268
2025-01-28 22:21:22,102253.54,102217.2,0.0355517466727679
2025-01-28 22:21:27,102231.02,102217.2,0.013520229472150464
2025-01-28 22:21:34,102221.08,102217.2,0.0037958386651215812
2025-01-28 22:21:39,102241.11,102217.2,0.023391366619319932
2025-01-28 22:21:44,102234.49,102217.2,0.01691496147420214
2025-01-28 22:21:50,102248.22,102217.2,0.03034714314225402
2025-01-28 22:21:55,102211.86,102217.2,0.005224442642954063
2025-01-28 22:22:01,102200.08,102217.2,0.01675145459768265
2025-01-28 22:22:06,102209.17,102217.2,0.00785643793017675
2025-01-28 22:22:12,102212.29,102217.2,0.0048037276143636865
2025-01-28 22:22:17,102240.45,102217.2,0.022745682722672897
2025-01-28 22:22:22,102242.44,102217.2,0.02469251750195196
2025-01-28 22:22:29,102251.66,102217.2,0.03371252587627758
2025-01-28 22:22:34,102252.9,102227.4,0.024944388686399144
2025-01-28 22:22:40,102252.9,102227.4,0.024944388686399144
